x,y,CLIMATE_IDENTIFIER,SPEED_MAX_GUST,PROVINCE_CODE,LOCAL_DATE,STATION_NAME,MAX_REL_HUMIDITY,MEAN_TEMPERATURE
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-04 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-09 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-10 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-11 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-12 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-13 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-14 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-15 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-16 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-17 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-18 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-19 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-20 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-21 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-22 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-23 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-24 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-25 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-26 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-27 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-28 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-29 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-11-30 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-01 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-02 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-03 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-04 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-09 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-10 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-11 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-12 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-13 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-14 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-15 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-16 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-17 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-18 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-19 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-20 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-21 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-22 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-23 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-24 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-25 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-26 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-27 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-28 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-29 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-30 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2005-12-31 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-01 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-02 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-03 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-04 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-09 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-10 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-11 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-12 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-13 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-14 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-15 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-16 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-17 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-18 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-19 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-20 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-21 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-22 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-23 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-24 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-25 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-26 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-27 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-28 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-29 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-30 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-01-31 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-01 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-02 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-03 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-04 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-09 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-10 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-11 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-12 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-13 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-14 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-15 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-16 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-17 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-18 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-19 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-20 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-21 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-22 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-23 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-24 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-25 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-26 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-27 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-02-28 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-01 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-02 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-03 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-04 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-09 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-10 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-11 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-12 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-13 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-14 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-15 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-16 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-17 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-18 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-19 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-20 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-21 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-22 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-23 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-24 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-25 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-26 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-27 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-28 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-29 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-30 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-03-31 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-01 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-02 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-03 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-04 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-09 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-10 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-11 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-12 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-13 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-14 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-15 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-16 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-17 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-18 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-19 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-20 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-21 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-22 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-23 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-24 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-25 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-26 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-27 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-28 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-29 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-04-30 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-05-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-05-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-05-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-05-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-01 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-02 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-03 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-04 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-09 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-10 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-11 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-12 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-13 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-14 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-15 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-16 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-17 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-18 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-19 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-20 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-21 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-22 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-23 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-24 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-25 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-26 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-27 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-28 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-29 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-30 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-10-31 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-01 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-02 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-03 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-04 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-09 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-10 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-11 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-12 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-13 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-14 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-15 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-16 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-17 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-18 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-19 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-20 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-21 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-22 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-23 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-24 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-25 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-26 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-27 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-28 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-29 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-11-30 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-01 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-02 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-03 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-04 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-05 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-06 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-07 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-08 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-09 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-10 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-11 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-12 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-13 00:00:00,LA GRANDE IV A,,
-73.67916666666666,53.757222222222225,7093GJ3,,QC,2006-12-14 00:00:00,LA GRANDE IV A,,
